ISO,ShutterSpeedValue,ApertureValue,Flash,ExposureCompensation,LensType,FocalLength,MaxAperture,Professional,Version,AutofocusType,Hue_Mean,Hue_StdDev,Hue_Skewness,Hue_Kurtosis,Hue_Median,Hue_25th_Percentile,Hue_75th_Percentile,Saturation_Mean,Saturation_StdDev,Saturation_Skewness,Saturation_Kurtosis,Saturation_Median,Saturation_25th_Percentile,Saturation_75th_Percentile,Value_Mean,Value_StdDev,Value_Skewness,Value_Kurtosis,Value_Median,Value_25th_Percentile,Value_75th_Percentile
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11409.328075430756,12.35661980048048,174.81348264832496,184.5,2.0,1697.25,2732.0,6715.914536569089,7.415651776828354,67.75359344206836,1650.0,279.75,2631.25,2732.0,4016.3396805658135,4.830570941202577,41.27778759540102,1008.0,246.75,4122.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11213.590735339305,11.954115239943192,165.89804342730378,192.0,3.0,1556.75,2732.0,6652.537589733146,6.612992964123425,51.766243983548,1530.0,287.75,2543.75,2732.0,4007.8097314805254,4.937794777975204,43.025889755211715,1121.0,245.75,3965.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11199.666180153541,11.88322620040896,164.36526563674684,193.5,1.0,1468.0,2732.0,6584.179429345201,6.636840511322316,51.6477045157184,1605.0,274.25,2617.0,2732.0,3870.7169313319723,4.325284126138361,34.06984174659694,1141.5,258.75,3921.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11734.438351693168,12.238891998504775,171.42790643039294,204.5,3.0,1561.5,2732.0,6670.739993621397,5.984874424323717,38.816262539925354,1561.5,307.5,2546.0,2732.0,3591.8484306047076,2.959239051110874,14.599730098570063,1194.5,290.5,3869.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11408.181262530412,11.918727095838836,164.45398838804607,195.0,2.0,1446.75,2732.0,6649.065467111713,6.312711059111709,45.36698933691716,1625.0,289.5,2577.0,2732.0,3762.474334422429,3.99217377467507,28.634168346041548,1136.5,297.0,3920.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10980.4333418586,11.730737340773333,161.02055935949562,200.5,2.0,1695.25,2732.0,6704.953959689992,6.767764907822571,54.64956159139055,1561.0,278.25,2560.5,2732.0,4154.131200533994,5.295411831078847,47.64728507211939,1063.0,280.5,3871.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11105.02721849152,12.058224969889155,168.33649344737827,216.5,3.0,1633.0,2732.0,6284.675596987882,6.480016187077315,49.8922586754374,1632.5,283.25,2689.5,2732.0,3826.9216353519705,4.732347518633718,40.68933421134624,1148.0,281.0,4087.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11065.88041148331,11.874621329899213,164.01822180574848,190.5,3.0,1594.25,2732.0,6317.937507728491,6.138628118606403,42.549667360122186,1715.0,313.75,2603.25,2732.0,3566.4961939643927,3.451674557423572,22.52358473007729,1125.0,278.0,4180.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11115.856321039779,12.009365241581502,166.88551678361034,199.0,1.75,1670.5,2732.0,6770.145774256822,6.841488260801136,54.878495085545296,1574.5,294.25,2580.25,2732.0,4048.719765825674,5.388428809325331,50.44257049507408,1060.5,280.25,4075.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11062.938188355523,12.162829788895724,170.7244644481821,204.5,2.0,1807.5,2732.0,6373.421856747166,6.63517451736515,52.85782284373465,1603.5,302.25,2706.5,2732.0,3850.7453083380497,4.879678257865156,43.3585681423143,1098.5,276.75,4334.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10503.275479433785,11.59166953422247,158.76677522620045,207.5,2.75,1738.5,2732.0,6287.446429319498,6.743695663853528,55.82162335045168,1659.0,285.0,2722.25,2732.0,3832.4720410346767,4.583018687378915,38.87544142537322,1036.0,278.5,4457.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7846.534537118122,5.349009960099234,34.22651666372521,173.0,4.0,1328.0,2732.0,6161.676309683307,7.7058430142431416,77.92664420072153,1550.0,432.5,2467.5,2732.0,4688.069902022579,6.9609370901647285,64.57167977399787,1453.0,140.25,3854.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7855.381961293321,5.042101788041251,28.698023613202867,249.5,6.0,1461.5,2732.0,5998.406880945557,7.137532866112569,65.56815079892242,1747.5,435.0,2629.25,2732.0,3903.3700853797477,4.607624207823488,31.757546918042294,1560.0,143.25,4210.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7942.698359283355,5.254314350796373,31.751909720631893,149.5,3.0,1419.5,2732.0,6266.674006326043,6.915197736081537,60.77220096891933,1531.0,407.0,2332.25,2732.0,4593.9792264237,6.513423669090122,57.09414930298127,1506.0,154.75,3955.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7813.457937770734,5.173944211098433,31.788814725888287,135.5,2.0,1528.5,2732.0,6267.460812726515,7.148073574562109,66.10949344302627,1518.5,411.0,2417.25,2732.0,4848.655574776631,7.009181677975982,63.70060850743856,1478.5,161.25,4023.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8033.148599027812,5.2590455045302695,32.02435274554413,135.0,2.0,1404.5,2732.0,6437.067551008767,7.02253937317023,64.19876710929503,1402.0,378.25,2336.5,2732.0,5135.1146309929145,7.312841487457944,67.10558991471099,1368.0,168.5,3695.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7956.192708945341,5.299559864739269,33.008596908016315,89.5,3.0,1354.0,2732.0,5976.382331598063,6.851562391089254,60.1000786144341,1618.0,405.25,2599.75,2732.0,4639.891495902679,6.679783967063376,59.961031577344556,1364.5,163.25,4160.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8109.094052936802,5.607169886703105,36.681095873276504,163.5,5.0,1587.0,2732.0,6012.387242315859,6.988820944586032,62.636159268135614,1688.5,381.25,2595.75,2732.0,4454.48449861906,6.31831894380131,54.78261162234314,1361.5,164.0,4299.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7813.685084116841,5.4073771115903275,34.78767571167971,206.0,5.75,1401.5,2732.0,6091.135818753346,7.627773371344678,76.03178818612412,1670.5,360.25,2701.0,2732.0,4611.610936504456,6.980447563525354,66.13389498009242,1439.0,133.0,4189.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8001.520110950012,5.606455565988161,37.42970567187136,164.0,3.0,1328.75,2732.0,6001.943687777319,7.440531517873724,71.22334145701966,1743.5,358.0,2775.75,2732.0,4495.523635552649,6.809496442490331,62.958967658004624,1472.5,146.25,4135.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7835.720276899406,5.219505755203869,32.31388172335137,145.0,4.0,1469.75,2732.0,6070.863816984779,7.423533255600379,71.06940921692487,1740.0,393.5,2628.0,2732.0,4479.42063688905,6.426414617282552,56.65529141417467,1447.0,134.75,4135.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7967.1277142785275,5.486201024594653,35.995192399954,140.5,3.0,1534.75,2732.0,6152.255354364975,7.463295796868959,72.74799738136387,1566.0,377.75,2483.25,2732.0,4895.999764635666,7.305790357656614,70.27023975802959,1391.5,132.5,4091.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7984.288893860555,5.258653227017737,31.920561496717916,151.0,3.5,1340.25,2732.0,6033.42135913571,7.041956130741367,64.09347815227986,1611.0,377.25,2481.0,2732.0,4677.4933566561585,6.581923204853729,57.97685214217413,1393.5,152.75,4087.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7979.391108407803,5.185169250705574,30.88064264612248,166.0,5.0,1337.75,2732.0,5974.648943661879,6.5346947360372125,53.56822130067001,1590.0,398.0,2521.25,2732.0,4397.037598272842,5.725622472999603,44.95819349694389,1470.5,155.5,3977.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8100.746040585552,5.342233586732658,32.6813689731577,165.5,4.0,1363.0,2732.0,6078.181206680992,7.058256494127308,63.3950607737533,1668.0,387.0,2598.75,2732.0,4283.290634109481,5.672514377161354,44.80506324453716,1476.0,153.25,3915.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8003.567102685371,5.423539855941713,34.84350708531555,165.5,3.0,1373.5,2732.0,6228.661613235022,8.012553281622587,83.15469381094884,1571.5,406.0,2521.25,2732.0,4689.490524866481,7.256538695408439,69.15642086569756,1555.0,158.5,4132.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7989.667540896961,5.106480004006369,29.720711570676166,154.5,6.0,1291.25,2732.0,5827.0202163337735,7.206609386785124,67.93142871054663,1638.5,424.75,2620.0,2732.0,4047.660929475195,5.260006355409744,40.56160443172808,1496.0,171.75,4189.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8130.748924318872,5.3295058459753335,32.67945337445864,153.0,3.75,1327.0,2732.0,6078.044783532366,7.540652925487474,72.77163154744467,1641.5,389.0,2622.0,2732.0,4092.0702937587107,5.408869757035272,43.06408844167824,1340.5,154.75,4354.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7685.815577148433,5.032019376138188,30.137159044663427,142.5,6.0,1453.25,2732.0,6177.365797434413,7.274404796598363,68.00304235641981,1489.0,400.25,2464.5,2732.0,4474.80466315989,6.325325209423012,54.532499943222966,1479.0,155.5,3852.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7758.565072510187,5.086435538066158,30.05208256984932,186.0,12.0,1420.25,2732.0,6073.629558000101,6.950129699053804,61.259889136722634,1514.5,426.0,2609.0,2732.0,4375.722966157992,6.16421377636346,52.3959536555306,1646.0,151.5,4068.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7878.070688031747,5.285611482501016,32.86944738849159,149.0,10.0,1489.25,2732.0,6246.483519499191,7.349628714623425,68.92516599732815,1564.5,395.75,2491.75,2732.0,4546.988631741617,6.5805298423012095,58.59715625445868,1356.0,164.0,4036.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7892.96874053499,5.459369861121631,35.360158529015216,178.5,3.0,1473.75,2732.0,6004.028228510422,7.149775985042668,65.88225944039417,1580.5,399.75,2545.5,2732.0,4584.38955007916,6.676753021015725,59.892845990010336,1392.0,135.75,4451.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7930.080089542759,5.370504548251107,33.92672579800703,163.5,4.75,1514.5,2732.0,5998.764625424971,7.262953186224679,67.49959105456186,1680.5,400.5,2705.5,2732.0,4513.690126126017,6.662582062922091,60.73167632769459,1472.0,141.0,4440.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7818.330259017107,5.142153404174451,30.805175066483756,147.5,1.75,1455.25,2732.0,5999.366255593169,7.039287633442211,62.97886362948162,1624.0,396.25,2538.0,2732.0,4574.163763226291,6.44500951130243,55.67454294529215,1377.0,169.75,4372.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7933.275952337565,5.183414156022219,30.77834397739062,114.5,4.0,1357.5,2732.0,6037.098710136973,6.67867418295392,56.05938639659772,1513.0,407.25,2512.5,2732.0,4554.930522247293,5.750581089105951,43.37565307100811,1490.0,152.75,4091.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7968.332413568412,5.235548882825031,31.840076759475537,129.0,2.0,1287.0,2732.0,5946.988995885859,6.733424910292397,57.36955052371452,1598.5,444.0,2563.5,2732.0,4389.133662203453,5.71635505585254,44.14264558776932,1399.0,178.5,4035.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8032.329614692272,5.447032061594924,34.66162886723202,128.0,2.0,1465.0,2732.0,6060.350704064081,7.172791600731405,65.71977838588536,1619.5,420.75,2671.0,2732.0,4675.630984323132,6.814323885708447,61.929672137910515,1307.5,177.25,4019.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8804.138448941214,9.375535262211157,111.33260718591129,176.5,1.0,1801.0,2732.0,6315.400114130735,4.902525893549904,28.973038580511734,572.0,130.5,3014.75,2732.0,4052.4031402289556,4.459187164878046,33.89304234542736,1128.0,203.5,4016.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8840.797923370661,8.444125996151163,89.73573169176251,237.0,1.0,1578.0,2732.0,6592.638076270189,5.283866493272296,34.200987979190145,581.5,114.25,2739.25,2732.0,3960.60049404601,3.8621299153031967,23.59835346215439,1254.0,205.75,4079.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9384.05358174174,9.128707266828096,102.40176914805518,142.5,1.75,1653.25,2732.0,6985.821839514482,5.816886402621368,43.09260782567441,558.5,114.75,2580.25,2732.0,4705.770701024966,6.009238732158498,52.1780236466094,991.0,179.75,3741.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9169.42018810009,9.007304897702907,100.61288243369872,174.5,1.75,1560.0,2732.0,6873.733238409278,5.760948852012077,41.933733190131,538.5,118.75,2711.75,2732.0,4322.290901897395,4.91247666404332,37.440280297567504,1093.0,192.5,3779.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9714.501499449805,9.408369519497795,104.62801107203543,226.0,1.0,1850.5,2732.0,7605.308068217882,6.852199469013056,60.36905719352163,473.0,102.5,2574.75,2732.0,5132.27940724806,7.1344814084142945,70.36863684757049,969.0,168.25,3711.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9472.290650728313,8.87981790354646,93.45541607817404,262.0,4.0,1690.5,2732.0,7678.471636965751,6.804187140279572,58.88947538441133,525.5,107.5,2276.0,2732.0,5029.873491823626,6.550953553233804,57.81740594341572,961.0,183.75,3547.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9283.668687371119,8.769152222917572,91.426759268237,277.0,3.0,1764.5,2732.0,7491.908005474974,6.533852074110243,54.313557842986114,517.0,114.75,2324.25,2732.0,4812.173958923087,6.2415737814794445,53.278371215863466,1006.0,170.75,3566.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9135.792443050575,8.762837359331645,91.04459080317187,247.0,3.75,1883.75,2732.0,7379.72791620311,6.692622356121175,57.75850448189441,504.5,121.0,2769.5,2732.0,4822.477353011884,6.392708007337964,55.40041672409476,1076.5,173.75,3729.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8362.590130306518,7.922356209682838,78.1011165100539,277.5,3.75,1770.5,2732.0,6777.781890808747,5.791319652649003,43.37373275867839,551.0,121.0,2816.25,2732.0,4195.170136783787,4.999059722123929,37.590587727475175,1340.0,202.25,3740.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9165.526383291497,9.004536682358065,99.13486435380143,215.0,2.0,1919.25,2732.0,6970.372412037968,5.876329232971982,44.508602353191876,552.5,119.75,2444.25,2732.0,4674.6224471541545,5.751202422741332,47.743118949668826,969.5,183.25,3606.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9228.029739179838,8.72088881219946,92.12156296463604,157.0,1.0,1904.0,2732.0,7108.816788524831,6.23649348910696,51.11556956390075,505.0,120.0,2443.0,2732.0,4721.008444641357,5.648207376018724,45.52716583427534,1060.0,185.5,3458.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9443.164090858265,8.926095580434552,94.58074812095298,178.0,1.0,1741.75,2732.0,7431.599339980594,6.666333192142241,58.32031029456198,533.0,107.0,2368.25,2732.0,5368.293418448968,7.242093887671519,70.7427443803386,935.0,154.75,3578.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9128.743842853599,8.303244019288284,83.95713870348916,167.0,1.0,1667.0,2732.0,7263.337821187137,6.35427658980275,52.18918226452646,573.0,114.0,2365.0,2732.0,4870.535620089694,5.958435802191805,50.258087041598955,1013.0,185.5,3469.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8773.09860409579,8.931711245132007,99.37369240655536,264.0,3.0,2037.75,2732.0,6687.2597515256575,5.3845175672298,36.23054574219023,539.0,126.0,2637.0,2732.0,4232.107277446131,5.192851024573243,41.26184765724008,1133.5,181.5,3812.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8782.05475404959,8.997915742765592,101.40132846369072,278.0,1.0,1879.0,2732.0,6636.675499049769,5.141396450810801,32.725456906948764,586.5,133.75,2329.5,2732.0,4091.3457844730015,4.746906629055413,35.799999351377295,1199.5,203.75,4001.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8848.318514342145,8.91988716786298,99.25306871474703,229.0,3.0,1941.0,2732.0,6618.60700742611,5.357594858558155,36.18779381260611,600.0,141.75,2467.5,2732.0,4165.091147336994,4.753838370801053,35.26176048044768,1115.5,177.0,3919.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9425.046111873273,8.062629381576707,76.37116103976456,171.5,7.0,1275.5,2732.0,7958.364223707501,10.08222395602706,125.22681531754799,1162.0,266.75,2871.75,2732.0,6006.4664229998825,8.55889898620463,85.7054318270566,1052.0,311.5,3103.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8161.735104858219,6.365264161827758,49.894149899318386,172.5,4.0,1327.25,2732.0,6463.690236138332,8.505261489585378,94.09560942065578,1420.5,296.75,2996.0,2732.0,4654.4962326429595,6.510283640279021,54.60324140497954,1304.5,294.75,3613.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8649.80336346223,6.952816710941122,58.86977221359613,165.5,3.5,1317.0,2732.0,6856.803251379246,9.506998486675311,114.52411024147709,1431.0,296.75,2966.0,2732.0,5270.256006590193,8.172371224964113,81.09583314769858,1336.0,270.75,3369.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8852.40633378504,6.7072255122502735,53.82839402036801,106.5,2.0,1220.0,2732.0,6932.5578285994125,8.518443248800299,91.78599624253783,1297.5,295.5,2856.75,2732.0,4644.632045268764,5.750580378871897,42.70918175571701,1408.0,347.0,3348.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9084.372628138664,7.189361758277574,61.55982243196489,129.5,1.0,1159.5,2732.0,7044.383644968522,9.200542513009115,107.63936527093954,1427.5,286.75,2934.5,2732.0,5445.096724204034,7.983439078279205,79.54472614919821,1158.5,299.75,3083.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9342.161564815982,7.503371837475992,67.06880485168628,123.0,1.0,1066.25,2732.0,7258.4151851488905,8.863829908974305,99.21835185086596,1336.0,296.0,2695.25,2732.0,5552.465027608233,7.879913925998617,77.16046913234752,1161.0,291.0,3018.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8502.635133812928,6.13202852459577,46.014034472120784,124.0,2.0,1068.25,2732.0,6297.633296773082,7.557826273641581,74.14273670354166,1595.5,323.5,2747.75,2732.0,4395.867787088518,5.52224945608727,41.909405186873386,1316.0,312.5,3478.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8938.612929832849,7.021028468512539,59.89718710566419,144.5,1.75,980.25,2732.0,6930.867748138577,8.249909062144004,87.38300832217132,1405.5,299.0,2844.0,2732.0,5333.455234121217,7.605986776045273,74.09158868398931,1155.5,297.75,3064.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8745.31072873843,6.738718135469272,55.4234062650004,144.0,1.75,1038.25,2732.0,6572.787805723116,7.878670771473552,80.34957385541966,1455.0,311.5,2806.5,2732.0,4712.527710462295,6.200108915610338,51.12022755291925,1251.5,313.5,3267.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8454.154398042272,6.534760264421033,52.27963061991344,121.0,3.0,1236.75,2732.0,6297.416634893828,7.857150496177758,81.43996146079593,1535.0,318.25,2832.0,2732.0,4618.307801057927,6.126572700783636,50.48907701588049,1243.0,346.0,3343.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8603.587950220972,6.993007855860234,62.89016741025726,110.5,1.0,1115.75,2732.0,5804.768914301198,6.62107868099791,57.061587556424946,1579.5,317.25,2906.0,2732.0,4824.499375744856,7.751042783145787,84.73179376049221,1143.0,270.0,3699.0
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8521.32951041092,6.527361534353614,53.32974418049158,137.0,1.0,1142.0,2732.0,5990.018677584611,7.194352471315339,67.89182241021236,1596.0,313.75,2900.75,2732.0,4405.378059117061,5.898871046932453,48.56953158061667,1233.5,276.5,3641.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8192.492364869038,6.620182591086388,53.89483013540859,190.5,5.75,1331.25,2732.0,6571.262951171373,8.751731887470218,99.54565029204775,1471.5,324.5,2825.75,2732.0,4931.930199443977,7.469401859063659,69.87258250982252,1309.0,338.75,3431.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7887.489628063703,5.813586488770429,42.42957811539744,155.0,4.5,1390.25,2732.0,6320.089207118638,8.822960378940202,101.82904210582994,1593.5,374.75,2792.0,2732.0,4423.24102751591,6.150958426898614,50.95877319294232,1391.0,342.0,3506.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7846.242369460206,5.487388769755014,36.11532752056334,197.5,2.0,1233.75,2732.0,5954.146985767567,7.588689388957714,75.43708921063154,1555.0,328.0,2932.5,2732.0,4051.5859385168546,4.856884759412213,32.936024092490165,1389.0,329.75,3529.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8311.315825427404,6.262630976729596,47.93053264715625,157.5,3.0,1193.5,2732.0,6447.970168733335,8.495722823206966,94.77429649349665,1483.0,291.5,3012.25,2732.0,5122.258277300648,7.646956876680107,75.28195915752931,1056.0,305.0,3375.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8263.887385410695,6.333981454393705,49.14104589915194,113.5,2.0,1273.0,2732.0,6341.243150622164,8.534972442733787,95.7130463660245,1538.5,275.5,3014.0,2732.0,4832.69350443544,7.221844180667623,68.75354132296975,1211.0,291.75,3475.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8301.182815757342,6.159970406993843,46.3317862550042,134.0,2.0,1344.25,2732.0,6323.579246928713,8.536892341570418,95.80945149270319,1575.0,303.0,2912.25,2732.0,4874.2957375912265,6.961085692113153,63.95087100370421,1123.0,273.0,3640.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8654.906710755176,6.928149404018257,58.65434461196443,133.0,1.75,1313.0,2732.0,6471.087062730458,8.230354352938127,88.56123697846658,1500.0,288.75,2984.0,2732.0,5144.496456317421,7.40527202393281,71.39586266304207,1086.5,271.75,3436.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8684.178287624569,6.468921979714173,51.223069687615286,114.5,3.75,1072.0,2732.0,6236.037713739992,7.84695679616331,81.02977593181505,1627.5,297.25,2773.25,2732.0,4645.516308596656,6.242931282027266,52.67137670379662,1210.5,278.75,3391.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8691.218980960035,6.444239726084932,50.94796266444529,127.5,3.0,1144.5,2732.0,6154.344641059477,7.561880411087221,75.01100431183659,1552.0,317.75,2847.0,2732.0,4390.909197207909,5.52982885178005,42.53316822010033,1318.0,314.0,3428.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7738.707292726609,5.519421422755969,38.53010159094162,128.5,4.0,1454.25,2732.0,6195.298923377305,8.905426199724484,103.9193636095927,1603.5,262.5,2913.5,2732.0,4366.95415879306,5.780348777855441,46.009515567988515,1256.5,260.0,3969.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7801.930546345565,5.692042206852717,40.89052449549761,143.5,3.75,1621.25,2732.0,6125.53968476962,9.059501809402347,107.8923903529144,1613.0,267.75,3018.0,2732.0,4786.039993597264,7.303951731292368,70.25443894124147,1127.0,280.5,3914.75
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7709.8709335824815,5.459214664458205,37.827253851974916,182.5,10.0,1396.0,2732.0,6026.052653115886,8.495112312791537,96.28537081152331,1661.0,271.0,2851.75,2732.0,4331.638655902925,5.850364326545004,46.77873584151519,1287.5,286.0,3881.5
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7647.117200394048,5.130409698564645,31.020605346743253,218.0,4.0,1356.75,2732.0,5606.363328007292,7.714696974332365,80.99304360062087,1681.5,236.75,3004.25,2732.0,4250.315014060722,5.8550207521024875,49.06665625303742,1167.0,244.25,3948.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8155.290520671995,5.756101902698495,40.34707851622709,97.0,2.0,1228.0,2732.0,6273.192232752197,8.650305513908076,99.1529387566022,1471.0,213.25,3009.25,2732.0,4847.771308968947,6.769592228114381,61.96569427662759,1021.5,220.0,3787.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8225.441180701951,5.857879058008306,42.050574912633635,101.5,2.75,1192.0,2732.0,5859.386841988034,7.645245801509369,78.24566169826885,1559.5,233.25,2946.0,2732.0,4370.290894208302,5.559108136457025,44.56953650028059,1059.5,236.0,3931.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8234.669441604805,5.850467827007693,42.279517094231736,95.0,2.0,1108.0,2732.0,5902.91118127848,7.475529570275418,74.60582923510701,1623.0,240.0,2913.75,2732.0,4613.797143148472,6.304112244392901,56.16324342601208,1002.0,238.25,4017.25
200,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8385.941719534992,5.940177177711753,42.83988894522394,139.5,3.0,1080.5,2732.0,6121.742466023256,8.071567369275568,86.75717314822465,1524.0,246.0,2928.0,2732.0,4779.341253803969,6.851134455556431,64.44335507847917,1065.0,242.25,4008.5
